hall_id,result_date,avg_diff,avg_games,source_name
fukutoshin_maruhan_ikebukuro_sb,2026-06-13,181,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-14,-44,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-15,-35,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-16,14,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-17,42,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-18,-157,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-19,47,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-20,-52,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-21,475,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-22,552,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-23,-45,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-24,-39,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-25,55,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-26,-112,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-27,12,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-28,-7,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-29,-52,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-30,-273,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-01,197,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-02,-346,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-03,-53,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-04,-98,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-05,-102,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-06,375,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-07,284,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-08,-5,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-09,-77,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-10,137,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-11,168,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-12,-80,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-07-13,-121,,slorepo
