hall_id,result_date,machine_key,machine_name,units,avg_diff,avg_games,winning_units,total_units,selected_flag,source_name
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_50a2cfbc9023,吉宗,3,-1698.606,3111.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_e4dc23c0c987,L東京喰種,7,-1799.847,5607.0,1,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_3e5bf1d252af,Lアズールレーン THE ANIMATION,3,-2539.752,4922.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_76e578be9b34,スマスロ 七つの魔剣が支配する,1,7781.0,6628.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_03e02a1ae935,L ToLOVEるダークネス,1,4271.0,5919.0,1,1,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_b862da58d139,スマスロ ゴールデンカムイ,1,2271.0,8525.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,1239.0,4745.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_5e50852a946c,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,1,1208.0,4744.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_a5d12ebaef25,L ＨＥＹ！エリートサラリーマン鏡,1,1088.0,1826.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_8c585518687b,スロット ゾンビランドサガ,1,1062.0,5644.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_de70fb3f09ce,回胴黙示録カイジ 狂宴,1,945.0,6013.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_ca95609452a2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1,646.0,3124.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_15ddeac842fa,スマスロ頭文字D 2nd,1,584.0,3397.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_115eaa74c1e2,L D4DJ Pachi-Slot Mix,1,406.0,1235.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_205e0f84800d,L範馬刃牙,1,278.0,4799.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_f4c902d74484,新ハナビ,1,-41.124,6854.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_9a7d3d5aec4e,Lマジカルハロウィン8,1,-321.966,1731.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_7d0342a866c3,スマスロ真・北斗無双,1,-374.97,290.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_a6e8ff733416,パチスロ　甲鉄城のカバネリ,1,-429.66,3410.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,-698.265,1315.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_89fcbd76162e,Lソードアート・オンライン,1,-713.619,2143.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_12951ffbc66f,コードギアス反逆のルルーシュ３ C.C.&Kallen ver.,1,-872.151,2443.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_e8fb52c073c7,Lスマスロとある魔術の禁書目録,1,-922.014,1698.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_2a92b733d609,Lラブ嬢3～Wご指名はいかがですか?～,1,-1059.63,9295.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_c34e2ca3ed84,SHAKE BONUS TRIGGER,1,-1132.926,6091.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,1,-1174.848,6752.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_a7b3a1e2ea17,LBパチスロ ヱヴァンゲリヲン～約束の扉～,1,-1201.071,3673.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_86958212d0cf,Lパチスロ ありふれた職業で世界最強,1,-1270.026,1622.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_dbfb64466acc,Lバンドリ！,1,-1280.916,2737.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_3bb83cb1e851,L南国育ち,1,-1340.79,2629.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,-1340.181,3463.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_ccda539048be,スマスロ デビルメイクライ5 スタイリッシュトライブ,1,-1441.29,2245.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_d1a01234769d,パチスロ ガメラ2,1,-1468.575,1525.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_05560e81a953,スマスロ ギルティクラウン2,1,-1497.21,3839.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_362dea094f51,Lスマスロ劇場版まどか前後編f-フォルテ-,1,-1610.46,3890.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_fffb49db4126,Lゴブリンスレイヤー,1,-1624.383,1787.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_b487a01d24e3,バーサスリヴァイズ,1,-1756.062,8869.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_b07025d61a6a,L主役は銭形5,1,-2104.095,3455.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_a0fe7da68ca6,バーニングエクスプレス,1,-2128.896,3584.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_7d9aa634227c,Lストライクウィッチーズ2,1,-2181.201,4631.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_7271c1c787a8,Lパチスロ革命機ヴァルヴレイヴ,1,-2230.392,1868.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_b8f8f5123195,L真・一騎当千,1,-2291.49,1845.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_4cda82bc2a80,L咲-Saki-頂上決戦,1,-2539.962,3866.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_22a915970d34,L麻雀物語,1,-2655.57,4318.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_52d34c20da12,Lスマスロ転生したらスライムだった件,1,-2722.728,2767.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_4c551f2439e2,Lダーリン・イン・ザ・フランキス,1,-3215.646,2534.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-06,bd_ad62ce614a62,スマスロ シャーマンキング,1,0.0,0.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_3fbc8dc4c452,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,6,4838.0,7971.0,6,6,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_c45097e5509b,Lスマスロ北斗の拳,4,3803.0,8985.0,4,4,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_51c1dba77a9a,Lパチスロ炎炎ノ消防隊2,3,3128.0,8036.0,2,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_1bff968a5780,スマスロ北斗の拳 転生の章2,15,2355.0,9202.0,11,15,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_525f9a64b6b1,スマスロ スーパーブラックジャック,4,2069.0,5563.0,3,4,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_32f834ae3e07,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,2,1927.0,6087.0,1,2,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_2191462ac6f1,沖ドキ！ＧＯＬＤ,3,1905.0,6071.0,3,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_e6b8b4696642,L ToLOVEるダークネス TRANCE ver.8.7,3,1608.0,5719.0,3,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_d291f4e464f6,スマスロ ゴッドイーター リザレクション,6,1524.0,4601.0,5,6,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_e4dc23c0c987,L東京喰種,7,1364.0,8266.0,5,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_d2555de17260,ミスタージャグラー,4,902.0,7056.0,3,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_50a2cfbc9023,吉宗,3,896.0,4964.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_0ee758a2996c,ウルトラミラクルジャグラー,5,895.0,7232.0,4,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_7258fa39ffa8,スマスロ ハナビ,2,734.0,7059.0,2,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a47d8992311f,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,12,715.0,5382.0,7,12,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_33f9d50dd892,いざ！番長,5,624.0,6532.0,3,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_cab3a5bec9d2,スマート沖スロ ニューキングハナハナV,4,576.0,3654.0,3,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_cafc0aa56b5f,スマスロ 甲鉄城のカバネリ 海門決戦,11,547.0,7116.0,6,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_c7bcbf5cb320,L戦国乙女４　戦乱に閃く炯眼の軍師,4,523.0,6079.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_38072bb33343,スマスロ 沖ドキ!DUO アンコール,2,518.0,5251.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_4c189a0cb278,ファンキージャグラー２ＫＴ,3,467.0,5366.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_e8b8281bb659,スマスロモンキーターンV,11,424.0,5080.0,6,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a64798a79af5,ゴーゴージャグラー３,7,410.0,5846.0,4,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_1cc232ca638d,Lパチスロ かぐや様は告らせたい,8,396.0,5327.0,3,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_fa7ec51ad325,スマスロ秘宝伝,6,295.0,5330.0,4,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_85d00996a1a4,ネオアイムジャグラーEX,3,288.0,6568.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_9f723e33636b,マイジャグラーV,31,258.0,6802.0,13,31,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_c357f9098fb5,スマスロ モンスターハンターライズ,7,65.0,4453.0,3,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_e564631a7f3c,A-SLOT+ ディスクアップ ULTRAREMIX,3,-120.288,5012.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_3302850d31e9,スマスロ鉄拳6,4,-309.567,5431.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_f3801beab749,スマスロネオプラネット,2,-527.877,3591.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_42a06de3cf8f,L不二子BT,2,-547.326,4678.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_7e26b36032cf,Lパチスロからくりサーカス,5,-586.17,6513.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_5eff32fe9200,Lパチスロガールズ＆パンツァー 最終章,4,-607.95,4053.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_405bd1d670dc,スマスロ新鬼武者3,6,-614.274,5534.0,2,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_07bc149e50ab,スマスロ化物語,5,-707.616,6552.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_f14ac0c028f1,Lパチスロうみねこのなく頃に2,2,-789.6,7520.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_fa8f9e0c8d8d,スマスロ ゴブリンスレイヤーⅡ,3,-922.515,5591.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_08fe3e1d242c,アレックス ブライト,2,-1091.16,6495.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_1c14e9616969,Lパチスロ炎炎ノ消防隊,4,-1151.82,6399.0,1,4,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_bf3b322af827,L少女☆歌劇 レヴュースタァライト -The SLOT-,4,-1169.256,4429.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_8b923f6423ea,スマスロ 東京リベンジャーズ,5,-1182.87,8762.0,1,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_3e5bf1d252af,Lアズールレーン THE ANIMATION,3,-2522.985,7313.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_1f8fe88f89c3,Lパチスロ革命機ヴァルヴレイヴ2,8,-2905.128,6168.0,1,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_348b1c47d12b,スマスロ 攻殻機動隊,4,-3752.415,6835.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_2f348fd96f01,プリズムナナ,2,-3899.52,5416.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_c34e2ca3ed84,SHAKE BONUS TRIGGER,1,7625.0,7437.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,4604.0,6355.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_86958212d0cf,Lパチスロ ありふれた職業で世界最強,1,4209.0,4227.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_2a92b733d609,Lラブ嬢3～Wご指名はいかがですか?～,1,4146.0,9520.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_52d34c20da12,Lスマスロ転生したらスライムだった件,1,4000.0,8886.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,1,3834.0,6248.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_d1a01234769d,パチスロ ガメラ2,1,2770.0,5345.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_8c585518687b,スロット ゾンビランドサガ,1,2625.0,4803.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,2041.0,6451.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_9a7d3d5aec4e,Lマジカルハロウィン8,1,2031.0,8312.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a5d12ebaef25,L ＨＥＹ！エリートサラリーマン鏡,1,1937.0,5968.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_ccda539048be,スマスロ デビルメイクライ5 スタイリッシュトライブ,1,1770.0,3099.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a6e8ff733416,パチスロ　甲鉄城のカバネリ,1,1639.0,5762.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_7d0342a866c3,スマスロ真・北斗無双,1,1431.0,5822.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_12951ffbc66f,コードギアス反逆のルルーシュ３ C.C.&Kallen ver.,1,458.0,9290.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_05560e81a953,スマスロ ギルティクラウン2,1,167.0,2858.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_f4c902d74484,新ハナビ,1,-221.718,5279.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,-345.465,2559.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a7b3a1e2ea17,LBパチスロ ヱヴァンゲリヲン～約束の扉～,1,-340.938,4371.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_b487a01d24e3,バーサスリヴァイズ,1,-373.92,7790.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_b07025d61a6a,L主役は銭形5,1,-828.9,7675.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_15ddeac842fa,スマスロ頭文字D 2nd,1,-1024.374,7423.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_ca95609452a2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1,-1184.175,5263.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_b862da58d139,スマスロ ゴールデンカムイ,1,-1468.254,4574.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_5e50852a946c,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,1,-1488.792,5576.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_3bb83cb1e851,L南国育ち,1,-1628.424,3231.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_115eaa74c1e2,L D4DJ Pachi-Slot Mix,1,-1729.134,5822.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_89fcbd76162e,Lソードアート・オンライン,1,-1850.28,3628.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_7d9aa634227c,Lストライクウィッチーズ2,1,-1858.923,5121.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_e8fb52c073c7,Lスマスロとある魔術の禁書目録,1,-2064.444,7732.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_362dea094f51,Lスマスロ劇場版まどか前後編f-フォルテ-,1,-2452.356,4698.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_22a915970d34,L麻雀物語,1,-2626.56,6080.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_76e578be9b34,スマスロ 七つの魔剣が支配する,1,-2656.68,3380.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_7271c1c787a8,Lパチスロ革命機ヴァルヴレイヴ,1,-2706.819,2939.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_b8f8f5123195,L真・一騎当千,1,-2800.14,6667.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_4cda82bc2a80,L咲-Saki-頂上決戦,1,-2997.834,3647.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_fffb49db4126,Lゴブリンスレイヤー,1,-3036.915,4665.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_dbfb64466acc,Lバンドリ！,1,-3032.127,5523.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_4c551f2439e2,Lダーリン・イン・ザ・フランキス,1,-3116.883,7931.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_a0fe7da68ca6,バーニングエクスプレス,1,-3404.313,4521.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_205e0f84800d,L範馬刃牙,1,-3625.326,5518.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_03e02a1ae935,L ToLOVEるダークネス,1,-4126.545,6645.0,0,1,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_de70fb3f09ce,回胴黙示録カイジ 狂宴,1,-4496.16,6460.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-07,bd_ad62ce614a62,スマスロ シャーマンキング,1,0.0,0.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_e4dc23c0c987,L東京喰種,7,5932.0,8542.0,6,7,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_38072bb33343,スマスロ 沖ドキ!DUO アンコール,2,5791.0,3379.0,1,2,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_e6b8b4696642,L ToLOVEるダークネス TRANCE ver.8.7,3,2956.0,6989.0,3,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_33f9d50dd892,いざ！番長,5,2658.0,8027.0,5,5,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_4c189a0cb278,ファンキージャグラー２ＫＴ,3,1839.0,7729.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_c45097e5509b,Lスマスロ北斗の拳,4,1797.0,6399.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_3fbc8dc4c452,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,6,1658.0,7069.0,3,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_cafc0aa56b5f,スマスロ 甲鉄城のカバネリ 海門決戦,11,1656.0,6550.0,6,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_e8b8281bb659,スマスロモンキーターンV,11,1444.0,3581.0,6,11,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_8b923f6423ea,スマスロ 東京リベンジャーズ,5,1191.0,7578.0,3,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_2f348fd96f01,プリズムナナ,2,1035.0,4732.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_bf3b322af827,L少女☆歌劇 レヴュースタァライト -The SLOT-,4,1020.0,5650.0,3,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_d291f4e464f6,スマスロ ゴッドイーター リザレクション,6,935.0,4833.0,4,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_525f9a64b6b1,スマスロ スーパーブラックジャック,4,750.0,4527.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_2191462ac6f1,沖ドキ！ＧＯＬＤ,3,742.0,4881.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_e564631a7f3c,A-SLOT+ ディスクアップ ULTRAREMIX,3,553.0,5287.0,3,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_07bc149e50ab,スマスロ化物語,5,490.0,7060.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_50a2cfbc9023,吉宗,3,428.0,5727.0,3,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_405bd1d670dc,スマスロ新鬼武者3,6,411.0,5767.0,3,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_cab3a5bec9d2,スマート沖スロ ニューキングハナハナV,4,352.0,3915.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_d2555de17260,ミスタージャグラー,4,351.0,6177.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_42a06de3cf8f,L不二子BT,2,300.0,2323.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_1bff968a5780,スマスロ北斗の拳 転生の章2,15,214.0,8223.0,6,15,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_1cc232ca638d,Lパチスロ かぐや様は告らせたい,8,210.0,7335.0,3,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_08fe3e1d242c,アレックス ブライト,2,104.0,3860.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_f3801beab749,スマスロネオプラネット,2,-40.704,3392.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2026-03-08,bd_9f723e33636b,マイジャグラーV,31,-81.3,5420.0,11,31,0,min-repo_machine_detail
