hall_id,result_date,avg_diff,avg_games,source_name
kamata_maruhan_mega1,2025-08-16,-314,4201,slorepo
kamata_maruhan_mega1,2025-08-17,-22,5010,slorepo
kamata_maruhan_mega1,2025-09-01,642,6011,slorepo
kamata_maruhan_mega1,2025-09-02,394,5372,slorepo
kamata_maruhan_mega1,2025-09-03,474,5160,slorepo
kamata_maruhan_mega1,2025-09-04,609,4655,slorepo
kamata_maruhan_mega1,2025-09-05,299,4422,slorepo
kamata_maruhan_mega1,2025-09-06,400,5621,slorepo
kamata_maruhan_mega1,2025-09-07,304,5601,slorepo
kamata_maruhan_mega1,2025-09-08,259,3451,slorepo
kamata_maruhan_mega1,2025-09-09,111,4285,slorepo
kamata_maruhan_mega1,2025-09-10,158,3446,slorepo
kamata_maruhan_mega1,2025-09-11,368,3713,slorepo
kamata_maruhan_mega1,2025-09-12,-139,2884,slorepo
kamata_maruhan_mega1,2025-09-13,90,4982,slorepo
kamata_maruhan_mega1,2025-09-14,92,4597,slorepo
kamata_maruhan_mega1,2025-09-15,-61,4550,slorepo
kamata_maruhan_mega1,2025-09-16,111,2590,slorepo
kamata_maruhan_mega1,2025-09-17,70,4228,slorepo
kamata_maruhan_mega1,2025-09-18,67,1807,slorepo
kamata_maruhan_mega1,2025-09-19,5,2548,slorepo
kamata_maruhan_mega1,2025-09-20,123,4515,slorepo
kamata_maruhan_mega1,2025-09-21,4,4567,slorepo
kamata_maruhan_mega1,2025-09-22,-74,4417,slorepo
kamata_maruhan_mega1,2025-09-23,143,4594,slorepo
kamata_maruhan_mega1,2025-09-24,-18,2247,slorepo
kamata_maruhan_mega1,2025-09-25,72,2298,slorepo
kamata_maruhan_mega1,2025-09-26,30,2161,slorepo
kamata_maruhan_mega1,2025-09-27,132,5393,slorepo
kamata_maruhan_mega1,2025-09-28,-13,4102,slorepo
kamata_maruhan_mega1,2025-09-29,-102,1905,slorepo
kamata_maruhan_mega1,2025-09-30,187,3623,slorepo
kamata_maruhan_mega1,2025-10-01,242,3559,slorepo
kamata_maruhan_mega1,2025-10-02,200,2278,slorepo
kamata_maruhan_mega1,2025-10-03,-75,2919,slorepo
kamata_maruhan_mega1,2025-10-04,1,5006,slorepo
kamata_maruhan_mega1,2025-10-05,139,4325,slorepo
kamata_maruhan_mega1,2025-10-06,10,2270,slorepo
kamata_maruhan_mega1,2025-10-07,266,4469,slorepo
kamata_maruhan_mega1,2025-10-08,9,2307,slorepo
kamata_maruhan_mega1,2025-10-09,159,2651,slorepo
kamata_maruhan_mega1,2025-10-10,176,3604,slorepo
kamata_maruhan_mega1,2025-10-11,316,5041,slorepo
kamata_maruhan_mega1,2025-10-12,-28,4516,slorepo
kamata_maruhan_mega1,2025-10-13,67,4168,slorepo
kamata_maruhan_mega1,2025-10-14,116,2187,slorepo
kamata_maruhan_mega1,2025-10-15,124,2479,slorepo
kamata_maruhan_mega1,2025-10-16,-76,2064,slorepo
kamata_maruhan_mega1,2025-10-17,274,3866,slorepo
kamata_maruhan_mega1,2025-10-18,-39,4385,slorepo
kamata_maruhan_mega1,2025-10-19,16,3931,slorepo
kamata_maruhan_mega1,2025-10-20,112,2576,slorepo
kamata_maruhan_mega1,2025-10-21,-25,2584,slorepo
kamata_maruhan_mega1,2025-10-22,60,2779,slorepo
kamata_maruhan_mega1,2025-10-23,10,2348,slorepo
kamata_maruhan_mega1,2025-10-24,-41,1942,slorepo
kamata_maruhan_mega1,2025-10-25,-79,4693,slorepo
kamata_maruhan_mega1,2025-10-26,156,3241,slorepo
kamata_maruhan_mega1,2025-10-27,28,3844,slorepo
kamata_maruhan_mega1,2025-10-28,70,1917,slorepo
kamata_maruhan_mega1,2025-10-29,-187,2168,slorepo
kamata_maruhan_mega1,2025-10-30,406,3627,slorepo
kamata_maruhan_mega1,2025-10-31,-76,2479,slorepo
kamata_maruhan_mega1,2025-11-01,455,5389,slorepo
kamata_maruhan_mega1,2025-11-02,15,3869,slorepo
kamata_maruhan_mega1,2025-11-03,-361,4508,slorepo
kamata_maruhan_mega1,2025-11-04,35,2940,slorepo
kamata_maruhan_mega1,2025-11-05,145,2481,slorepo
kamata_maruhan_mega1,2025-11-06,59,2176,slorepo
kamata_maruhan_mega1,2025-11-07,301,4326,slorepo
kamata_maruhan_mega1,2025-11-08,-48,4409,slorepo
kamata_maruhan_mega1,2025-11-09,-163,4255,slorepo
kamata_maruhan_mega1,2025-11-10,148,2733,slorepo
kamata_maruhan_mega1,2025-11-11,449,5102,slorepo
kamata_maruhan_mega1,2025-11-12,-46,2334,slorepo
kamata_maruhan_mega1,2025-11-13,64,1786,slorepo
kamata_maruhan_mega1,2025-11-14,45,2020,slorepo
kamata_maruhan_mega1,2025-11-15,316,4537,slorepo
kamata_maruhan_mega1,2025-11-16,-91,3754,slorepo
kamata_maruhan_mega1,2025-11-17,211,4037,slorepo
kamata_maruhan_mega1,2025-11-18,-135,2080,slorepo
kamata_maruhan_mega1,2025-11-19,130,2514,slorepo
kamata_maruhan_mega1,2025-11-20,37,1967,slorepo
kamata_maruhan_mega1,2025-11-21,-21,2530,slorepo
kamata_maruhan_mega1,2025-11-22,335,5064,slorepo
kamata_maruhan_mega1,2025-11-23,360,3712,slorepo
kamata_maruhan_mega1,2025-11-24,6,3545,slorepo
kamata_maruhan_mega1,2025-11-25,25,2113,slorepo
kamata_maruhan_mega1,2025-11-26,35,2051,slorepo
kamata_maruhan_mega1,2025-11-27,-91,3096,slorepo
kamata_maruhan_mega1,2025-11-28,47,1811,slorepo
kamata_maruhan_mega1,2025-11-29,-5,4474,slorepo
kamata_maruhan_mega1,2025-11-30,143,5063,slorepo
kamata_maruhan_mega1,2025-12-01,-40,3024,slorepo
kamata_maruhan_mega1,2025-12-02,152,2231,slorepo
kamata_maruhan_mega1,2025-12-03,26,2489,slorepo
kamata_maruhan_mega1,2025-12-04,88,2145,slorepo
kamata_maruhan_mega1,2025-12-05,55,2129,slorepo
kamata_maruhan_mega1,2025-12-06,441,4474,slorepo
kamata_maruhan_mega1,2025-12-07,44,5325,slorepo
kamata_maruhan_mega1,2025-12-08,142,2160,slorepo
kamata_maruhan_mega1,2025-12-09,126,2603,slorepo
kamata_maruhan_mega1,2025-12-10,0,2767,slorepo
kamata_maruhan_mega1,2025-12-11,8,3016,slorepo
kamata_maruhan_mega1,2025-12-12,-29,3064,slorepo
kamata_maruhan_mega1,2025-12-13,82,5058,slorepo
kamata_maruhan_mega1,2025-12-14,51,3734,slorepo
kamata_maruhan_mega1,2025-12-15,-83,1951,slorepo
kamata_maruhan_mega1,2025-12-16,99,2214,slorepo
kamata_maruhan_mega1,2025-12-17,64,3927,slorepo
kamata_maruhan_mega1,2025-12-18,89,2107,slorepo
kamata_maruhan_mega1,2025-12-19,53,2159,slorepo
kamata_maruhan_mega1,2025-12-20,-222,5050,slorepo
kamata_maruhan_mega1,2025-12-21,54,4455,slorepo
kamata_maruhan_mega1,2025-12-22,-137,2781,slorepo
kamata_maruhan_mega1,2025-12-23,11,2026,slorepo
kamata_maruhan_mega1,2025-12-24,-83,1885,slorepo
kamata_maruhan_mega1,2025-12-25,81,1900,slorepo
kamata_maruhan_mega1,2025-12-26,122,2343,slorepo
kamata_maruhan_mega1,2025-12-27,275,5320,slorepo
kamata_maruhan_mega1,2025-12-28,-98,3702,slorepo
kamata_maruhan_mega1,2025-12-29,-274,3528,slorepo
kamata_maruhan_mega1,2025-12-30,179,5195,slorepo
kamata_maruhan_mega1,2025-12-31,69,3777,slorepo
kamata_maruhan_mega1,2026-01-01,300,5410,slorepo
kamata_maruhan_mega1,2026-01-02,59,4228,slorepo
kamata_maruhan_mega1,2026-01-03,-449,5171,slorepo
kamata_maruhan_mega1,2026-01-04,164,4402,slorepo
kamata_maruhan_mega1,2026-01-05,8,2483,slorepo
kamata_maruhan_mega1,2026-01-06,-36,2375,slorepo
kamata_maruhan_mega1,2026-01-07,198,4849,slorepo
kamata_maruhan_mega1,2026-01-08,-76,2173,slorepo
kamata_maruhan_mega1,2026-01-09,226,2621,slorepo
kamata_maruhan_mega1,2026-01-10,17,5025,slorepo
kamata_maruhan_mega1,2026-01-11,246,5649,slorepo
kamata_maruhan_mega1,2026-01-12,-137,4260,slorepo
kamata_maruhan_mega1,2026-01-13,177,2492,slorepo
kamata_maruhan_mega1,2026-01-14,75,2384,slorepo
kamata_maruhan_mega1,2026-01-15,58,2274,slorepo
kamata_maruhan_mega1,2026-01-16,-180,3796,slorepo
kamata_maruhan_mega1,2026-01-17,174,5622,slorepo
kamata_maruhan_mega1,2026-01-18,224,4070,slorepo
kamata_maruhan_mega1,2026-01-19,77,2190,slorepo
kamata_maruhan_mega1,2026-01-20,106,2117,slorepo
kamata_maruhan_mega1,2026-01-21,231,2947,slorepo
kamata_maruhan_mega1,2026-01-22,464,3303,slorepo
kamata_maruhan_mega1,2026-01-23,-18,2302,slorepo
kamata_maruhan_mega1,2026-01-24,132,5118,slorepo
kamata_maruhan_mega1,2026-01-25,-77,4121,slorepo
kamata_maruhan_mega1,2026-01-26,-37,2055,slorepo
kamata_maruhan_mega1,2026-01-27,42,4226,slorepo
kamata_maruhan_mega1,2026-01-28,-235,2524,slorepo
kamata_maruhan_mega1,2026-01-29,83,2399,slorepo
kamata_maruhan_mega1,2026-01-30,170,3996,slorepo
kamata_maruhan_mega1,2026-01-31,42,5098,slorepo
kamata_maruhan_mega1,2026-02-01,-47,5097,slorepo
kamata_maruhan_mega1,2026-02-02,-7,3759,slorepo
kamata_maruhan_mega1,2026-02-03,90,2362,slorepo
kamata_maruhan_mega1,2026-02-04,8,2331,slorepo
kamata_maruhan_mega1,2026-02-05,-46,2045,slorepo
kamata_maruhan_mega1,2026-02-06,-13,2330,slorepo
kamata_maruhan_mega1,2026-02-07,289,5392,slorepo
kamata_maruhan_mega1,2026-02-08,-373,3643,slorepo
kamata_maruhan_mega1,2026-02-09,70,2248,slorepo
kamata_maruhan_mega1,2026-02-10,-148,2768,slorepo
kamata_maruhan_mega1,2026-02-11,142,5193,slorepo
kamata_maruhan_mega1,2026-02-12,17,2125,slorepo
kamata_maruhan_mega1,2026-02-13,-81,2252,slorepo
kamata_maruhan_mega1,2026-02-14,-38,4886,slorepo
kamata_maruhan_mega1,2026-02-15,150,3743,slorepo
kamata_maruhan_mega1,2026-02-16,-52,2119,slorepo
kamata_maruhan_mega1,2026-02-17,456,3868,slorepo
kamata_maruhan_mega1,2026-02-18,121,2221,slorepo
kamata_maruhan_mega1,2026-02-19,-14,2046,slorepo
kamata_maruhan_mega1,2026-02-20,-126,2093,slorepo
kamata_maruhan_mega1,2026-02-21,-30,4111,slorepo
kamata_maruhan_mega1,2026-02-22,203,5597,slorepo
kamata_maruhan_mega1,2026-02-23,-335,3713,slorepo
kamata_maruhan_mega1,2026-02-24,80,2132,slorepo
kamata_maruhan_mega1,2026-02-25,-18,2070,slorepo
kamata_maruhan_mega1,2026-02-26,-113,2157,slorepo
kamata_maruhan_mega1,2026-02-27,19,3942,slorepo
kamata_maruhan_mega1,2026-02-28,92,5410,slorepo
kamata_maruhan_mega1,2026-03-01,48,5001,slorepo
kamata_maruhan_mega1,2026-03-02,-17,2385,slorepo
kamata_maruhan_mega1,2026-03-03,339,3937,slorepo
kamata_maruhan_mega1,2026-03-04,65,2311,slorepo
kamata_maruhan_mega1,2026-03-05,143,2241,slorepo
kamata_maruhan_mega1,2026-03-06,174,2193,slorepo
kamata_maruhan_mega1,2026-03-07,120,5381,slorepo
kamata_maruhan_mega1,2026-03-08,-133,3590,slorepo
kamata_maruhan_mega1,2026-03-09,48,2455,slorepo
kamata_maruhan_mega1,2026-03-10,40,2524,slorepo
kamata_maruhan_mega1,2026-03-11,269,4498,slorepo
kamata_maruhan_mega1,2026-03-12,-58,2080,slorepo
kamata_maruhan_mega1,2026-03-13,-86,2249,slorepo
kamata_maruhan_mega1,2026-03-14,145,4928,slorepo
kamata_maruhan_mega1,2026-03-15,-79,4056,slorepo
kamata_maruhan_mega1,2026-03-16,-49,1908,slorepo
kamata_maruhan_mega1,2026-03-17,-110,3544,slorepo
kamata_maruhan_mega1,2026-03-18,17,2048,slorepo
kamata_maruhan_mega1,2026-03-19,45,1911,slorepo
kamata_maruhan_mega1,2026-03-20,76,4473,slorepo
kamata_maruhan_mega1,2026-03-21,-280,4272,slorepo
kamata_maruhan_mega1,2026-03-22,35,4831,slorepo
kamata_maruhan_mega1,2026-03-23,72,1906,slorepo
kamata_maruhan_mega1,2026-03-24,42,2037,slorepo
kamata_maruhan_mega1,2026-03-25,16,2126,slorepo
kamata_maruhan_mega1,2026-03-26,-82,1782,slorepo
kamata_maruhan_mega1,2026-03-27,60,3619,slorepo
kamata_maruhan_mega1,2026-03-28,269,4520,slorepo
kamata_maruhan_mega1,2026-03-29,-296,3860,slorepo
kamata_maruhan_mega1,2026-03-30,92,3613,slorepo
kamata_maruhan_mega1,2026-03-31,75,3665,slorepo
kamata_maruhan_mega1,2026-04-01,196,3061,slorepo
kamata_maruhan_mega1,2026-04-02,-3,1938,slorepo
kamata_maruhan_mega1,2026-04-03,-51,2349,slorepo
kamata_maruhan_mega1,2026-04-04,20,5357,slorepo
kamata_maruhan_mega1,2026-04-05,62,4434,slorepo
kamata_maruhan_mega1,2026-04-06,-111,2107,slorepo
kamata_maruhan_mega1,2026-04-07,-10,3759,slorepo
kamata_maruhan_mega1,2026-04-08,64,2170,slorepo
kamata_maruhan_mega1,2026-04-09,62,2010,slorepo
kamata_maruhan_mega1,2026-04-10,-22,1900,slorepo
kamata_maruhan_mega1,2026-04-11,239,5511,slorepo
kamata_maruhan_mega1,2026-04-12,54,3857,slorepo
kamata_maruhan_mega1,2026-04-13,-150,1810,slorepo
kamata_maruhan_mega1,2026-04-14,210,1892,slorepo
kamata_maruhan_mega1,2026-04-15,-159,2153,slorepo
kamata_maruhan_mega1,2026-04-16,-134,1865,slorepo
kamata_maruhan_mega1,2026-04-17,-5,3355,slorepo
kamata_maruhan_mega1,2026-04-18,-183,4206,slorepo
kamata_maruhan_mega1,2026-04-19,229,3464,slorepo
kamata_maruhan_mega1,2026-04-20,-15,1985,slorepo
kamata_maruhan_mega1,2026-04-21,-70,2632,slorepo
kamata_maruhan_mega1,2026-04-22,77,2795,slorepo
kamata_maruhan_mega1,2026-04-23,-72,1704,slorepo
kamata_maruhan_mega1,2026-04-24,8,2332,slorepo
kamata_maruhan_mega1,2026-04-25,32,5105,slorepo
kamata_maruhan_mega1,2026-04-26,266,4297,slorepo
kamata_maruhan_mega1,2026-04-27,61,3463,slorepo
kamata_maruhan_mega1,2026-04-28,-23,2506,slorepo
kamata_maruhan_mega1,2026-04-29,106,4299,slorepo
kamata_maruhan_mega1,2026-04-30,438,4562,slorepo
kamata_maruhan_mega1,2026-05-01,158,4141,slorepo
kamata_maruhan_mega1,2026-05-02,212,4222,slorepo
kamata_maruhan_mega1,2026-05-03,0,4048,slorepo
kamata_maruhan_mega1,2026-05-04,-252,3882,slorepo
kamata_maruhan_mega1,2026-05-05,-2,5720,slorepo
kamata_maruhan_mega1,2026-05-06,3,4153,slorepo
kamata_maruhan_mega1,2026-05-07,164,4161,slorepo
kamata_maruhan_mega1,2026-05-08,-59,2128,slorepo
kamata_maruhan_mega1,2026-05-09,-101,4587,slorepo
kamata_maruhan_mega1,2026-05-10,-230,4780,slorepo
kamata_maruhan_mega1,2026-05-11,593,3492,slorepo
kamata_maruhan_mega1,2026-05-12,46,1973,slorepo
kamata_maruhan_mega1,2026-05-13,-50,2083,slorepo
kamata_maruhan_mega1,2026-05-14,34,1861,slorepo
kamata_maruhan_mega1,2026-05-15,135,2329,slorepo
kamata_maruhan_mega1,2026-05-16,-284,4117,slorepo
kamata_maruhan_mega1,2026-05-17,-64,5080,slorepo
kamata_maruhan_mega1,2026-05-18,-28,2111,slorepo
kamata_maruhan_mega1,2026-05-19,65,2005,slorepo
kamata_maruhan_mega1,2026-05-20,71,2062,slorepo
kamata_maruhan_mega1,2026-05-21,-42,2129,slorepo
kamata_maruhan_mega1,2026-05-22,108,4147,slorepo
kamata_maruhan_mega1,2026-05-23,312,4608,slorepo
kamata_maruhan_mega1,2026-05-24,30,4247,slorepo
kamata_maruhan_mega1,2026-05-25,28,1939,slorepo
kamata_maruhan_mega1,2026-05-26,57,2004,slorepo
kamata_maruhan_mega1,2026-05-27,17,3214,slorepo
kamata_maruhan_mega1,2026-05-28,-23,1969,slorepo
kamata_maruhan_mega1,2026-05-29,3,1843,slorepo
kamata_maruhan_mega1,2026-05-30,226,5202,slorepo
kamata_maruhan_mega1,2026-05-31,-6,4320,slorepo
kamata_maruhan_mega1,2026-06-01,58,2621,slorepo
kamata_maruhan_mega1,2026-06-02,246,1989,slorepo
kamata_maruhan_mega1,2026-06-03,-68,1996,slorepo
kamata_maruhan_mega1,2026-06-04,-125,1999,slorepo
kamata_maruhan_mega1,2026-06-05,66,2105,slorepo
kamata_maruhan_mega1,2026-06-06,51,5444,slorepo
kamata_maruhan_mega1,2026-06-07,248,4753,slorepo
kamata_maruhan_mega1,2026-06-08,-91,2041,slorepo
kamata_maruhan_mega1,2026-06-09,-95,2148,slorepo
kamata_maruhan_mega1,2026-06-10,-42,2818,slorepo
kamata_maruhan_mega1,2026-06-11,200,2977,slorepo
kamata_maruhan_mega1,2026-06-12,-6,2140,slorepo
kamata_maruhan_mega1,2026-06-13,154,4819,slorepo
kamata_maruhan_mega1,2026-06-14,-99,3798,slorepo
kamata_maruhan_mega1,2026-06-15,70,2395,slorepo
kamata_maruhan_mega1,2026-06-16,316,2746,slorepo
kamata_maruhan_mega1,2026-06-17,-116,3536,slorepo
kamata_maruhan_mega1,2026-06-18,-137,2119,slorepo
kamata_maruhan_mega1,2026-06-19,-63,2349,slorepo
kamata_maruhan_mega1,2026-06-20,36,4548,slorepo
kamata_maruhan_mega1,2026-06-21,217,3732,slorepo
kamata_maruhan_mega1,2026-06-22,-44,2453,slorepo
kamata_maruhan_mega1,2026-06-23,161,2625,slorepo
kamata_maruhan_mega1,2026-06-24,20,2360,slorepo
kamata_maruhan_mega1,2026-06-25,-31,1856,slorepo
kamata_maruhan_mega1,2026-06-26,-53,1850,slorepo
kamata_maruhan_mega1,2026-06-27,-578,4665,slorepo
kamata_maruhan_mega1,2026-06-28,-115,3908,slorepo
kamata_maruhan_mega1,2026-06-29,111,1974,slorepo
kamata_maruhan_mega1,2026-06-30,435,3457,slorepo
kamata_maruhan_mega1,2026-07-01,-54,3511,slorepo
kamata_maruhan_mega1,2026-07-02,-16,1967,slorepo
kamata_maruhan_mega1,2026-07-03,-82,2185,slorepo
kamata_maruhan_mega1,2026-07-04,379,5142,slorepo
kamata_maruhan_mega1,2026-07-05,91,3932,slorepo
kamata_maruhan_mega1,2026-07-06,-185,2085,slorepo
kamata_maruhan_mega1,2026-07-07,820,6168,slorepo
kamata_maruhan_mega1,2026-07-08,-3,2278,slorepo
kamata_maruhan_mega1,2026-07-09,-7,1885,slorepo
kamata_maruhan_mega1,2026-07-10,-63,2760,slorepo
kamata_maruhan_mega1,2026-07-11,52,5359,slorepo
kamata_maruhan_mega1,2026-07-12,-67,3846,slorepo
kamata_maruhan_mega1,2026-07-13,59,1986,slorepo
